id,year,tabac,gum
285.0,2017,10.0,5.0
286.0,2010,7.0,20.0
286.0,2011,10.0,2.0
286.0,2014,4.0,20.0
286.0,2017,7.0,1.0
286.0,2018,11.0,3.0
286.0,2019,7.0,1.0
288.0,2011,14.0,30.0
288.0,2012,30.0,28.0
288.0,2014,20.0,2.0
288.0,2015,7.0,10.0
288.0,2016,10.0,1.0
289.0,2010,20.0,15.0
289.0,2012,10.0,1.0
289.0,2016,6.0,2.0
289.0,2017,5.0,2.0
290.0,2010,6.0,1.0
290.0,2016,5.0,2.0
291.0,2010,5.0,10.0
291.0,2011,5.0,10.0
291.0,2012,7.0,1.0
291.0,2013,7.0,1.0
291.0,2014,30.0,3.0
291.0,2015,10.0,1.0
291.0,2016,7.0,1.0
291.0,2019,10.0,1.0
292.0,2013,3.0,2.0
292.0,2014,7.0,1.0
293.0,2010,13.0,14.0
293.0,2011,32.0,24.0
293.0,2012,36.0,3.0
293.0,2013,35.0,42.0
293.0,2014,27.0,9.0
293.0,2015,7.0,30.0
293.0,2016,6.0,20.0
293.0,2017,7.0,1.0
293.0,2018,5.0,2.0
294.0,2010,27.0,4.0
294.0,2012,10.0,1.0
294.0,2013,20.0,3.0
294.0,2014,2.0,2.0
294.0,2015,12.0,9.0
294.0,2016,17.0,4.0
294.0,2017,20.0,6.0
295.0,2011,20.0,10.0
295.0,2012,20.0,3.0
295.0,2013,10.0,3.0
295.0,2014,28.0,3.0
295.0,2016,10.0,4.0
295.0,2019,28.0,1.0
296.0,2011,10.0,5.0
296.0,2013,20.0,1.0
296.0,2014,46.0,19.0
296.0,2019,20.0,3.0
297.0,2010,17.0,17.0
297.0,2011,24.0,12.0
297.0,2014,10.0,2.0
297.0,2016,10.0,2.0
297.0,2018,7.0,2.0
298.0,2012,7.0,1.0
298.0,2013,10.0,1.0
298.0,2019,3.0,1.0
299.0,2010,10.0,1.0
299.0,2013,10.0,1.0
299.0,2014,10.0,1.0
299.0,2018,14.0,3.0
300.0,2010,2.0,2.0
300.0,2012,10.0,30.0
300.0,2013,5.0,2.0
300.0,2014,10.0,1.0
301.0,2013,14.0,2.0
302.0,2010,6.0,2.0
303.0,2010,3.0,1.0
303.0,2011,3.0,4.0
303.0,2013,6.0,4.0
303.0,2014,5.0,7.0
304.0,2012,12.0,5.0
304.0,2017,7.0,1.0
305.0,2014,7.0,20.0
305.0,2018,7.0,2.0
305.0,2019,7.0,2.0
306.0,2010,5.0,10.0
306.0,2013,30.0,2.0
306.0,2014,20.0,2.0
306.0,2015,30.0,5.0
306.0,2017,7.0,1.0
310.0,2010,7.0,30.0
310.0,2012,7.0,50.0
310.0,2015,10.0,1.0
310.0,2018,7.0,1.0
310.0,2019,10.0,1.0
311.0,2011,21.0,10.0
311.0,2013,7.0,3.0
311.0,2017,7.0,1.0
311.0,2018,7.0,1.0
312.0,2010,10.0,10.0
312.0,2011,34.0,6.0
312.0,2013,5.0,10.0
312.0,2015,4.0,1.0
312.0,2016,5.0,2.0
312.0,2017,10.0,3.0
312.0,2018,5.0,2.0
312.0,2019,26.0,3.0
313.0,2010,7.0,2.0
313.0,2012,20.0,2.0
313.0,2014,7.0,2.0
314.0,2010,3.0,1.0
314.0,2011,7.0,1.0
314.0,2012,7.0,2.0
314.0,2016,15.0,3.0
314.0,2017,7.0,2.0
314.0,2018,4.0,3.0
314.0,2019,11.0,7.0
315.0,2010,2.0,20.0
315.0,2011,3.0,10.0
315.0,2012,10.0,10.0
316.0,2010,6.0,10.0
316.0,2011,7.0,10.0
316.0,2012,23.0,20.0
316.0,2019,10.0,1.0
317.0,2010,10.0,2.0
318.0,2011,9.0,1.0
319.0,2010,7.0,1.0
320.0,2013,5.0,10.0
320.0,2018,2.0,1.0
321.0,2011,14.0,2.0
321.0,2013,3.0,30.0
321.0,2014,2.0,2.0
321.0,2016,6.0,2.0
321.0,2019,20.0,2.0
322.0,2011,24.0,32.0
322.0,2012,4.0,10.0
324.0,2014,2.0,20.0
325.0,2010,5.0,3.0
325.0,2011,10.0,1.0
325.0,2012,5.0,1.0
327.0,2011,14.0,20.0
327.0,2012,16.0,30.0
327.0,2014,3.0,2.0
327.0,2016,2.0,20.0
330.0,2010,3.0,1.0
330.0,2012,3.0,1.0
331.0,2011,5.0,10.0
332.0,2010,2.0,2.0
334.0,2010,10.0,1.0
334.0,2011,10.0,1.0
334.0,2013,15.0,3.0
335.0,2010,3.0,1.0
335.0,2011,10.0,14.0
335.0,2012,18.0,22.0
335.0,2013,13.0,40.0
335.0,2014,12.0,30.0
335.0,2015,20.0,20.0
335.0,2016,4.0,30.0
335.0,2017,4.0,1.0
335.0,2018,22.0,3.0
335.0,2019,23.0,5.0
336.0,2010,30.0,14.0
336.0,2011,17.0,6.0
336.0,2019,10.0,2.0
337.0,2011,2.0,3.0
337.0,2014,14.0,3.0
337.0,2015,14.0,1.0
339.0,2010,4.0,2.0
339.0,2012,7.0,1.0
339.0,2015,7.0,12.0
339.0,2019,10.0,1.0
342.0,2010,2.0,1.0
342.0,2011,5.0,1.0
342.0,2017,7.0,1.0
343.0,2017,5.0,2.0
343.0,2018,5.0,3.0
344.0,2013,3.0,1.0
344.0,2014,4.0,2.0
345.0,2013,10.0,10.0
347.0,2010,6.0,2.0
347.0,2011,7.0,2.0
347.0,2012,7.0,2.0
348.0,2010,2.0,1.0
348.0,2012,3.0,1.0
350.0,2011,18.0,5.0
350.0,2013,10.0,20.0
350.0,2014,5.0,1.0
350.0,2015,10.0,10.0
350.0,2016,20.0,20.0
350.0,2018,27.0,3.0
352.0,2010,3.0,2.0
352.0,2011,3.0,1.0
353.0,2010,3.0,2.0
354.0,2013,8.0,1.0
355.0,2010,11.0,3.0
355.0,2011,20.0,23.0
356.0,2012,7.0,10.0
356.0,2013,7.0,2.0
356.0,2014,17.0,12.0
356.0,2015,17.0,22.0
356.0,2016,17.0,24.0
356.0,2017,7.0,2.0
356.0,2018,8.0,2.0
356.0,2019,8.0,2.0
358.0,2012,7.0,20.0
358.0,2014,1.0,1.0
358.0,2016,8.0,24.0
358.0,2019,5.0,4.0
359.0,2014,7.0,1.0
359.0,2016,2.0,10.0
360.0,2012,20.0,2.0
361.0,2010,10.0,2.0
361.0,2013,20.0,9.0
362.0,2010,2.0,1.0
362.0,2016,14.0,30.0
362.0,2017,14.0,1.0
363.0,2014,4.0,20.0
363.0,2015,5.0,1.0
363.0,2017,7.0,3.0
364.0,2011,17.0,20.0
364.0,2012,17.0,40.0
364.0,2013,20.0,20.0
364.0,2014,17.0,20.0
364.0,2015,10.0,1.0
364.0,2016,10.0,1.0
364.0,2017,20.0,2.0
364.0,2019,17.0,4.0
365.0,2011,6.0,10.0
365.0,2014,20.0,10.0
365.0,2016,4.0,1.0
367.0,2011,13.0,12.0
367.0,2012,7.0,10.0
367.0,2013,7.0,40.0
367.0,2015,7.0,10.0
367.0,2017,20.0,2.0
367.0,2018,10.0,1.0
367.0,2019,20.0,3.0
368.0,2014,1.0,1.0
370.0,2012,4.0,1.0
370.0,2015,7.0,1.0
370.0,2016,3.0,1.0
370.0,2018,5.0,1.0
371.0,2011,15.0,3.0
371.0,2015,7.0,1.0
371.0,2018,2.0,3.0
372.0,2011,7.0,10.0
372.0,2012,10.0,4.0
372.0,2015,10.0,10.0
373.0,2011,12.0,12.0
373.0,2012,11.0,20.0
373.0,2013,5.0,1.0
373.0,2016,5.0,1.0
373.0,2019,7.0,1.0
374.0,2010,2.0,1.0
374.0,2011,10.0,16.0
374.0,2012,7.0,15.0
374.0,2017,4.0,2.0
375.0,2016,2.0,1.0
375.0,2018,15.0,1.0
375.0,2019,7.0,2.0
376.0,2012,10.0,1.0
377.0,2010,10.0,10.0
377.0,2011,10.0,10.0
377.0,2014,10.0,1.0
377.0,2015,7.0,2.0
378.0,2015,10.0,10.0
379.0,2012,5.0,1.0
379.0,2019,2.0,1.0
380.0,2010,7.0,4.0
380.0,2012,5.0,70.0
380.0,2015,2.0,10.0
381.0,2015,10.0,1.0
382.0,2012,7.0,1.0
382.0,2013,6.0,10.0
383.0,2011,5.0,2.0
383.0,2012,7.0,1.0
383.0,2013,7.0,5.0
384.0,2011,19.0,15.0
385.0,2011,10.0,2.0
385.0,2012,12.0,2.0
385.0,2014,7.0,2.0
385.0,2015,7.0,3.0
385.0,2016,7.0,4.0
385.0,2017,2.0,3.0
387.0,2016,3.0,1.0
388.0,2017,7.0,1.0
389.0,2011,10.0,5.0
390.0,2013,15.0,1.0
390.0,2014,20.0,1.0
392.0,2019,10.0,1.0
393.0,2010,14.0,2.0
393.0,2011,24.0,22.0
393.0,2018,7.0,3.0
394.0,2011,5.0,2.0
394.0,2012,1.0,3.0
394.0,2016,7.0,7.0
394.0,2018,7.0,2.0
394.0,2019,7.0,1.0
395.0,2012,8.0,20.0
395.0,2016,1.0,1.0
395.0,2017,12.0,4.0
395.0,2018,4.0,1.0
398.0,2010,7.0,7.0
398.0,2013,7.0,70.0
398.0,2015,7.0,4.0
399.0,2011,10.0,21.0
399.0,2012,11.0,51.0
399.0,2013,7.0,10.0
399.0,2014,7.0,2.0
399.0,2015,5.0,12.0
399.0,2016,3.0,10.0
399.0,2017,1.0,1.0
399.0,2018,4.0,2.0
399.0,2019,7.0,1.0
400.0,2010,2.0,1.0
400.0,2015,1.0,2.0
400.0,2017,3.0,1.0
400.0,2018,10.0,2.0
400.0,2019,1.0,2.0
401.0,2012,3.0,10.0
401.0,2013,5.0,10.0
401.0,2015,10.0,13.0
401.0,2016,3.0,20.0
401.0,2017,2.0,2.0
402.0,2011,14.0,2.0
402.0,2012,10.0,2.0
402.0,2013,7.0,1.0
402.0,2015,5.0,3.0
402.0,2017,2.0,1.0
403.0,2011,7.0,1.0
403.0,2012,3.0,10.0
406.0,2015,12.0,2.0
407.0,2013,2.0,10.0
407.0,2019,1.0,2.0
410.0,2010,3.0,1.0
411.0,2010,3.0,10.0
411.0,2017,7.0,1.0
411.0,2019,5.0,1.0
412.0,2018,12.0,2.0
414.0,2011,1.0,10.0
416.0,2011,12.0,20.0
417.0,2013,14.0,1.0
418.0,2011,7.0,10.0
419.0,2010,7.0,10.0
419.0,2012,7.0,2.0
422.0,2010,7.0,3.0
422.0,2011,7.0,20.0
423.0,2010,7.0,10.0
423.0,2019,3.0,1.0
424.0,2018,7.0,1.0
425.0,2011,10.0,20.0
425.0,2016,40.0,3.0
425.0,2017,26.0,11.0
425.0,2018,20.0,3.0
429.0,2010,3.0,20.0
429.0,2011,3.0,24.0
429.0,2012,7.0,10.0
430.0,2010,7.0,1.0
430.0,2011,14.0,30.0
430.0,2012,12.0,20.0
432.0,2010,7.0,12.0
433.0,2010,3.0,1.0
433.0,2016,7.0,1.0
435.0,2010,10.0,2.0
435.0,2011,6.0,2.0
435.0,2016,10.0,2.0
437.0,2011,7.0,3.0
437.0,2015,7.0,1.0
438.0,2012,50.0,20.0
438.0,2016,20.0,20.0
438.0,2017,10.0,1.0
438.0,2019,10.0,1.0
440.0,2014,7.0,20.0
440.0,2015,13.0,20.0
440.0,2016,7.0,1.0
440.0,2017,14.0,1.0
440.0,2019,5.0,1.0
442.0,2012,10.0,20.0
443.0,2011,14.0,57.0
444.0,2016,20.0,1.0
444.0,2017,7.0,2.0
444.0,2018,10.0,1.0
444.0,2019,10.0,1.0
445.0,2012,7.0,10.0
446.0,2010,3.0,2.0
448.0,2011,1.0,10.0
448.0,2013,7.0,1.0
448.0,2014,10.0,1.0
449.0,2012,7.0,1.0
450.0,2010,14.0,1.0
451.0,2011,24.0,43.0
451.0,2012,3.0,1.0
451.0,2013,10.0,2.0
451.0,2014,8.0,2.0
451.0,2015,11.0,7.0
451.0,2016,4.0,2.0
451.0,2017,3.0,2.0
451.0,2018,4.0,5.0
456.0,2010,11.0,1.0
456.0,2011,2.0,1.0
456.0,2012,7.0,1.0
456.0,2017,5.0,3.0
456.0,2019,7.0,1.0
458.0,2010,28.0,2.0
458.0,2011,28.0,5.0
462.0,2011,4.0,20.0
462.0,2012,2.0,5.0
463.0,2010,12.0,3.0
463.0,2011,10.0,2.0
463.0,2013,4.0,1.0
463.0,2018,11.0,11.0
464.0,2010,2.0,1.0
464.0,2011,3.0,3.0
464.0,2012,9.0,2.0
464.0,2015,1.0,1.0
465.0,2010,10.0,4.0
465.0,2011,10.0,1.0
465.0,2012,7.0,1.0
466.0,2010,7.0,1.0
467.0,2013,4.0,3.0
468.0,2010,5.0,20.0
470.0,2011,2.0,1.0
470.0,2014,3.0,2.0
470.0,2015,2.0,1.0
471.0,2011,5.0,10.0
472.0,2012,1.0,20.0
473.0,2010,7.0,3.0
473.0,2012,7.0,1.0
474.0,2012,3.0,2.0
474.0,2013,5.0,12.0
475.0,2010,10.0,4.0
475.0,2011,14.0,16.0
475.0,2013,20.0,12.0
475.0,2014,11.0,8.0
475.0,2015,10.0,24.0
475.0,2016,20.0,12.0
475.0,2017,30.0,2.0
475.0,2019,10.0,2.0
476.0,2011,6.0,2.0
478.0,2010,7.0,4.0
478.0,2011,5.0,3.0
478.0,2012,10.0,12.0
481.0,2018,4.0,1.0
481.0,2019,1.0,2.0
483.0,2016,3.0,5.0
484.0,2010,17.0,21.0
484.0,2011,33.0,6.0
484.0,2012,4.0,5.0
484.0,2013,3.0,20.0
484.0,2016,3.0,1.0
484.0,2018,10.0,2.0
484.0,2019,10.0,1.0
485.0,2013,7.0,3.0
485.0,2014,8.0,2.0
485.0,2019,2.0,2.0
488.0,2014,7.0,2.0
488.0,2017,10.0,2.0
489.0,2010,10.0,2.0
489.0,2011,10.0,3.0
490.0,2011,1.0,20.0
490.0,2012,7.0,10.0
493.0,2012,4.0,50.0
493.0,2013,5.0,50.0
497.0,2013,17.0,3.0
497.0,2014,13.0,3.0
497.0,2015,14.0,2.0
497.0,2016,13.0,2.0
499.0,2016,4.0,70.0
500.0,2010,5.0,1.0
501.0,2010,26.0,13.0
501.0,2011,17.0,6.0
501.0,2012,14.0,1.0
501.0,2014,12.0,6.0
501.0,2015,18.0,22.0
501.0,2016,14.0,6.0
501.0,2017,7.0,1.0
501.0,2018,7.0,2.0
501.0,2019,10.0,1.0
502.0,2010,15.0,5.0
502.0,2011,63.0,21.0
502.0,2012,42.0,10.0
502.0,2013,8.0,4.0
502.0,2014,33.0,32.0
502.0,2015,15.0,12.0
502.0,2016,18.0,41.0
502.0,2017,5.0,1.0
502.0,2018,5.0,1.0
502.0,2019,5.0,3.0
503.0,2010,2.0,3.0
503.0,2011,7.0,1.0
503.0,2014,14.0,10.0
503.0,2015,3.0,2.0
503.0,2019,3.0,3.0
504.0,2010,15.0,10.0
504.0,2011,17.0,3.0
504.0,2012,6.0,3.0
504.0,2014,13.0,3.0
504.0,2016,22.0,5.0
504.0,2017,3.0,2.0
504.0,2019,10.0,1.0
505.0,2010,10.0,1.0
505.0,2011,14.0,2.0
505.0,2013,7.0,1.0
505.0,2014,7.0,20.0
505.0,2019,7.0,1.0
506.0,2010,13.0,3.0
506.0,2011,30.0,11.0
506.0,2012,20.0,2.0
506.0,2013,7.0,2.0
506.0,2014,10.0,2.0
506.0,2018,20.0,3.0
506.0,2019,10.0,1.0
507.0,2010,27.0,11.0
507.0,2011,20.0,20.0
507.0,2012,14.0,10.0
507.0,2013,12.0,10.0
507.0,2016,2.0,1.0
507.0,2017,9.0,2.0
508.0,2017,14.0,1.0
508.0,2019,14.0,3.0
509.0,2010,3.0,2.0
509.0,2011,10.0,20.0
509.0,2012,10.0,1.0
509.0,2013,10.0,20.0
510.0,2010,7.0,1.0
510.0,2011,12.0,20.0
510.0,2012,8.0,11.0
510.0,2019,3.0,3.0
511.0,2010,14.0,12.0
511.0,2012,20.0,1.0
511.0,2013,28.0,1.0
511.0,2014,12.0,4.0
511.0,2015,14.0,10.0
514.0,2010,6.0,3.0
516.0,2012,3.0,2.0
519.0,2010,10.0,2.0
520.0,2010,10.0,1.0
522.0,2011,17.0,11.0
523.0,2012,10.0,30.0
524.0,2014,20.0,30.0
524.0,2016,7.0,10.0
530.0,2012,14.0,4.0
531.0,2011,5.0,10.0
531.0,2014,10.0,1.0
532.0,2010,10.0,50.0
532.0,2012,12.0,3.0
532.0,2014,5.0,10.0
533.0,2010,28.0,2.0
533.0,2011,4.0,10.0
533.0,2012,6.0,7.0
533.0,2013,10.0,20.0
533.0,2014,15.0,30.0
533.0,2015,10.0,3.0
534.0,2013,5.0,2.0
535.0,2011,35.0,10.0
537.0,2011,10.0,1.0
540.0,2013,10.0,5.0
540.0,2014,10.0,2.0
541.0,2010,1.0,10.0
541.0,2012,14.0,1.0
542.0,2011,5.0,2.0
542.0,2013,10.0,2.0
545.0,2010,7.0,2.0
545.0,2011,7.0,2.0
545.0,2012,7.0,10.0
545.0,2013,7.0,10.0
545.0,2014,9.0,2.0
545.0,2018,2.0,1.0
547.0,2015,10.0,1.0
549.0,2011,20.0,10.0
549.0,2012,24.0,22.0
554.0,2010,7.0,20.0
554.0,2011,17.0,70.0
554.0,2012,17.0,60.0
554.0,2013,7.0,50.0
554.0,2014,10.0,20.0
554.0,2015,7.0,10.0
554.0,2016,7.0,20.0
554.0,2017,7.0,3.0
557.0,2011,15.0,2.0
558.0,2015,7.0,20.0
558.0,2016,7.0,10.0
558.0,2017,7.0,3.0
558.0,2018,7.0,1.0
563.0,2010,3.0,1.0
563.0,2016,2.0,1.0
563.0,2017,5.0,2.0
563.0,2018,2.0,1.0
564.0,2011,2.0,10.0
564.0,2012,5.0,20.0
567.0,2010,5.0,1.0
567.0,2011,5.0,2.0
567.0,2015,6.0,14.0
568.0,2010,14.0,1.0
568.0,2012,14.0,1.0
568.0,2016,14.0,2.0
568.0,2017,7.0,1.0
570.0,2010,7.0,1.0
572.0,2017,7.0,2.0
574.0,2013,6.0,50.0
574.0,2015,10.0,40.0
574.0,2016,5.0,3.0
574.0,2017,5.0,2.0
574.0,2018,5.0,1.0
575.0,2013,14.0,25.0
575.0,2015,7.0,2.0
575.0,2018,7.0,2.0
576.0,2013,14.0,13.0
576.0,2014,10.0,5.0
576.0,2017,7.0,2.0
579.0,2013,10.0,1.0
579.0,2014,10.0,2.0
579.0,2015,1.0,30.0
580.0,2010,7.0,2.0
582.0,2014,7.0,2.0
582.0,2017,14.0,3.0
582.0,2018,14.0,3.0
583.0,2017,5.0,2.0
583.0,2019,10.0,2.0
586.0,2013,7.0,5.0
586.0,2014,6.0,7.0
586.0,2017,7.0,2.0
586.0,2018,7.0,2.0
589.0,2012,10.0,10.0
589.0,2013,7.0,20.0
589.0,2016,3.0,1.0
592.0,2010,10.0,2.0
592.0,2011,10.0,2.0
594.0,2010,12.0,4.0
595.0,2018,14.0,3.0
598.0,2016,4.0,1.0
598.0,2017,5.0,2.0
604.0,2014,5.0,1.0
605.0,2019,2.0,2.0
607.0,2012,14.0,3.0
607.0,2017,15.0,2.0
608.0,2011,20.0,2.0
610.0,2010,5.0,1.0
610.0,2011,4.0,40.0
610.0,2012,4.0,50.0
613.0,2017,10.0,20.0
613.0,2019,14.0,1.0
617.0,2012,20.0,1.0
620.0,2013,16.0,22.0
621.0,2011,5.0,2.0
625.0,2019,10.0,2.0
627.0,2014,10.0,1.0
633.0,2017,7.0,1.0
638.0,2017,4.0,1.0
639.0,2014,20.0,7.0
640.0,2010,10.0,2.0
647.0,2019,7.0,2.0
651.0,2013,2.0,2.0
651.0,2016,12.0,20.0
651.0,2017,7.0,1.0
651.0,2018,7.0,2.0
651.0,2019,7.0,2.0
652.0,2010,6.0,4.0
652.0,2011,10.0,10.0
652.0,2017,3.0,1.0
652.0,2018,3.0,1.0
654.0,2016,5.0,3.0
654.0,2018,2.0,2.0
656.0,2013,4.0,40.0
657.0,2017,10.0,3.0
659.0,2011,3.0,12.0
659.0,2015,8.0,12.0
659.0,2018,7.0,1.0
662.0,2010,1.0,10.0
665.0,2018,2.0,2.0
668.0,2013,10.0,20.0
671.0,2011,2.0,4.0
672.0,2012,4.0,12.0
680.0,2011,5.0,20.0
682.0,2011,11.0,2.0
690.0,2015,2.0,30.0
690.0,2017,7.0,1.0
690.0,2018,7.0,1.0
693.0,2011,7.0,9.0
694.0,2010,5.0,2.0
694.0,2011,7.0,30.0
695.0,2010,10.0,2.0
697.0,2014,14.0,2.0
703.0,2010,5.0,1.0
703.0,2016,5.0,1.0
703.0,2017,5.0,2.0
703.0,2018,10.0,1.0
704.0,2011,2.0,1.0
708.0,2011,3.0,2.0
713.0,2011,10.0,10.0
717.0,2017,7.0,2.0
721.0,2011,20.0,12.0
722.0,2010,10.0,2.0
722.0,2016,2.0,20.0
725.0,2011,10.0,1.0
725.0,2016,7.0,10.0
727.0,2010,5.0,2.0
729.0,2011,7.0,20.0
731.0,2014,10.0,2.0
731.0,2015,10.0,2.0
731.0,2017,5.0,1.0
731.0,2019,4.0,1.0
740.0,2017,5.0,1.0
740.0,2018,5.0,1.0
741.0,2012,10.0,12.0
746.0,2011,60.0,4.0
746.0,2012,14.0,2.0
746.0,2014,14.0,3.0
746.0,2016,20.0,10.0
746.0,2018,7.0,2.0
748.0,2011,1.0,1.0
748.0,2018,2.0,2.0
758.0,2010,31.0,13.0
758.0,2012,24.0,20.0
758.0,2013,5.0,4.0
759.0,2013,3.0,10.0
760.0,2011,10.0,5.0
760.0,2012,10.0,5.0
760.0,2013,10.0,3.0
760.0,2014,10.0,30.0
760.0,2018,10.0,3.0
760.0,2019,2.0,2.0
764.0,2012,14.0,3.0
768.0,2012,3.0,20.0
771.0,2013,10.0,2.0
772.0,2016,7.0,1.0
776.0,2011,3.0,20.0
777.0,2011,20.0,3.0
777.0,2012,20.0,10.0
777.0,2014,20.0,30.0
777.0,2016,10.0,20.0
785.0,2017,2.0,1.0
788.0,2013,10.0,5.0
791.0,2010,3.0,7.0
794.0,2010,7.0,5.0
794.0,2012,7.0,3.0
794.0,2015,4.0,4.0
795.0,2013,2.0,1.0
795.0,2014,10.0,1.0
813.0,2011,26.0,10.0
816.0,2015,3.0,1.0
816.0,2018,14.0,3.0
818.0,2013,2.0,12.0
818.0,2014,7.0,2.0
818.0,2016,8.0,2.0
818.0,2018,7.0,1.0
819.0,2012,6.0,30.0
822.0,2013,30.0,3.0
822.0,2016,7.0,5.0
823.0,2013,5.0,10.0
823.0,2014,10.0,1.0
824.0,2014,4.0,10.0
824.0,2015,5.0,3.0
824.0,2016,10.0,5.0
824.0,2018,7.0,2.0
824.0,2019,6.0,2.0
828.0,2018,40.0,2.0
830.0,2013,7.0,2.0
830.0,2014,7.0,5.0
833.0,2015,28.0,1.0
835.0,2014,1.0,10.0
835.0,2016,3.0,2.0
843.0,2010,10.0,10.0
843.0,2011,12.0,3.0
847.0,2011,7.0,40.0
847.0,2012,7.0,1.0
861.0,2016,12.0,24.0
861.0,2017,10.0,2.0
861.0,2018,10.0,2.0
861.0,2019,10.0,2.0
862.0,2018,5.0,2.0
863.0,2010,7.0,7.0
863.0,2011,14.0,14.0
863.0,2012,20.0,21.0
863.0,2013,11.0,2.0
864.0,2011,2.0,10.0
864.0,2015,10.0,3.0
864.0,2016,7.0,2.0
864.0,2017,16.0,3.0
864.0,2018,14.0,3.0
864.0,2019,7.0,2.0
867.0,2016,3.0,1.0
868.0,2015,10.0,10.0
870.0,2012,34.0,10.0
872.0,2010,1.0,3.0
873.0,2011,2.0,30.0
873.0,2014,4.0,2.0
878.0,2012,20.0,2.0
885.0,2012,3.0,2.0
892.0,2012,2.0,10.0
909.0,2016,10.0,10.0
910.0,2011,2.0,1.0
913.0,2012,10.0,30.0
913.0,2019,5.0,2.0
917.0,2019,2.0,2.0
922.0,2012,3.0,10.0
925.0,2014,7.0,2.0
925.0,2015,7.0,2.0
927.0,2014,5.0,1.0
934.0,2012,3.0,1.0
946.0,2019,5.0,4.0
947.0,2018,21.0,1.0
947.0,2019,21.0,1.0
953.0,2013,21.0,1.0
953.0,2014,14.0,1.0
953.0,2015,10.0,1.0
953.0,2016,14.0,1.0
953.0,2018,10.0,1.0
985.0,2017,21.0,1.0
996.0,2012,9.0,12.0
1004.0,2012,2.0,2.0
1004.0,2015,2.0,2.0
1004.0,2016,3.0,3.0
1004.0,2017,2.0,1.0
1004.0,2018,3.0,5.0
1004.0,2019,3.0,4.0
1028.0,2013,14.0,20.0
1028.0,2014,14.0,2.0
1028.0,2019,14.0,1.0
1029.0,2011,7.0,2.0
1031.0,2011,5.0,3.0
1032.0,2012,20.0,10.0
1043.0,2012,7.0,1.0
1043.0,2013,5.0,20.0
1061.0,2013,7.0,1.0
1077.0,2012,15.0,20.0
1081.0,2014,30.0,2.0
1083.0,2015,21.0,1.0
1086.0,2017,7.0,2.0
1089.0,2016,7.0,1.0
1093.0,2012,10.0,2.0
1093.0,2013,3.0,3.0
1093.0,2016,7.0,2.0
1095.0,2011,6.0,2.0
1096.0,2011,7.0,2.0
1098.0,2012,14.0,2.0
1107.0,2017,20.0,1.0
1114.0,2012,36.0,50.0
1117.0,2012,20.0,5.0
1117.0,2018,10.0,2.0
1123.0,2013,20.0,2.0
1124.0,2011,3.0,10.0
1128.0,2018,3.0,1.0
1129.0,2017,10.0,1.0
1129.0,2018,4.0,1.0
1130.0,2013,10.0,2.0
1131.0,2014,1.0,1.0
1131.0,2019,5.0,2.0
1132.0,2012,10.0,3.0
1132.0,2018,7.0,2.0
1132.0,2019,14.0,6.0
1133.0,2015,3.0,2.0
1134.0,2018,4.0,1.0
1135.0,2015,2.0,2.0
1135.0,2018,2.0,1.0
1136.0,2013,1.0,2.0
