id,year,tabac,gum
1136.0,2014,1.0,2.0
1141.0,2017,16.0,2.0
1141.0,2019,14.0,4.0
1142.0,2017,4.0,1.0
1142.0,2018,14.0,1.0
1145.0,2011,7.0,3.0
1145.0,2014,5.0,2.0
1146.0,2016,14.0,4.0
1147.0,2017,2.0,1.0
1149.0,2017,7.0,2.0
1166.0,2010,10.0,1.0
1166.0,2013,10.0,2.0
1172.0,2012,4.0,1.0
1174.0,2018,7.0,1.0
1196.0,2014,7.0,1.0
1197.0,2016,5.0,2.0
1197.0,2017,5.0,2.0
1197.0,2019,10.0,1.0
1203.0,2010,7.0,3.0
1203.0,2012,14.0,4.0
1203.0,2014,7.0,20.0
1203.0,2017,8.0,2.0
1220.0,2016,5.0,2.0
1224.0,2019,7.0,1.0
1229.0,2013,14.0,1.0
1229.0,2019,14.0,1.0
1247.0,2012,20.0,2.0
1247.0,2017,3.0,2.0
1248.0,2011,30.0,30.0
1259.0,2012,10.0,2.0
1260.0,2017,10.0,1.0
1262.0,2011,10.0,10.0
1263.0,2011,7.0,1.0
1276.0,2010,7.0,2.0
1276.0,2011,7.0,10.0
1278.0,2013,16.0,3.0
1278.0,2014,15.0,4.0
1278.0,2015,14.0,8.0
1278.0,2016,15.0,10.0
1278.0,2018,14.0,3.0
1278.0,2019,20.0,5.0
1283.0,2017,2.0,3.0
1294.0,2010,5.0,1.0
1295.0,2013,7.0,12.0
1298.0,2011,14.0,2.0
1298.0,2012,14.0,6.0
1298.0,2014,12.0,50.0
1298.0,2016,14.0,2.0
1298.0,2018,10.0,1.0
1309.0,2012,9.0,20.0
1309.0,2016,5.0,2.0
1309.0,2017,10.0,5.0
1309.0,2019,10.0,2.0
1312.0,2010,3.0,4.0
1312.0,2013,1.0,20.0
1327.0,2011,20.0,20.0
1332.0,2012,7.0,48.0
1332.0,2015,10.0,5.0
1334.0,2012,7.0,36.0
1501.0,2011,4.0,1.0
1505.0,2010,10.0,40.0
1507.0,2019,34.0,2.0
1508.0,2011,12.0,3.0
1508.0,2012,14.0,3.0
1508.0,2013,11.0,10.0
1508.0,2015,2.0,3.0
1508.0,2018,3.0,30.0
1508.0,2019,3.0,2.0
1534.0,2012,5.0,3.0
1534.0,2013,6.0,3.0
1534.0,2016,3.0,4.0
1683.0,2011,20.0,10.0
1710.0,2013,10.0,1.0
1751.0,2012,2.0,5.0
1772.0,2011,15.0,20.0
1785.0,2011,10.0,20.0
1785.0,2015,10.0,3.0
1799.0,2011,2.0,10.0
1799.0,2014,3.0,10.0
1799.0,2016,15.0,20.0
1799.0,2017,18.0,2.0
1799.0,2018,11.0,1.0
1901.0,2010,2.0,2.0
1901.0,2011,1.0,1.0
1901.0,2012,2.0,1.0
1901.0,2017,10.0,1.0
1984.0,2011,2.0,2.0
1984.0,2015,2.0,3.0
1984.0,2016,3.0,2.0
2012.0,2012,10.0,2.0
2043.0,2012,7.0,1.0
2043.0,2013,10.0,1.0
2043.0,2014,15.0,1.0
2055.0,2011,7.0,24.0
2055.0,2013,5.0,1.0
2096.0,2012,20.0,1.0
2100.0,2011,15.0,10.0
2100.0,2012,20.0,5.0
2102.0,2010,10.0,5.0
2103.0,2010,12.0,6.0
2112.0,2010,7.0,5.0
2112.0,2011,14.0,4.0
2113.0,2012,7.0,6.0
2113.0,2013,7.0,2.0
2113.0,2015,7.0,7.0
2114.0,2010,7.0,3.0
2114.0,2011,14.0,3.0
2126.0,2010,3.0,3.0
2138.0,2019,9.0,1.0
2144.0,2011,10.0,12.0
2144.0,2013,10.0,20.0
2144.0,2014,5.0,3.0
2146.0,2013,7.0,1.0
2179.0,2013,20.0,1.0
2179.0,2014,10.0,3.0
2179.0,2015,10.0,2.0
2182.0,2017,15.0,2.0
2187.0,2011,10.0,20.0
2187.0,2012,10.0,20.0
2198.0,2012,20.0,5.0
2200.0,2011,7.0,10.0
2200.0,2012,7.0,5.0
2204.0,2015,4.0,1.0
2210.0,2010,20.0,10.0
2217.0,2014,14.0,30.0
2220.0,2015,8.0,10.0
2232.0,2010,10.0,5.0
2232.0,2011,20.0,2.0
2235.0,2011,20.0,1.0
2235.0,2015,30.0,20.0
2250.0,2012,7.0,10.0
2267.0,2016,7.0,3.0
2280.0,2010,10.0,5.0
2280.0,2013,7.0,2.0
2283.0,2013,3.0,1.0
2322.0,2011,1.0,4.0
2374.0,2011,10.0,4.0
2376.0,2010,8.0,1.0
2376.0,2011,30.0,2.0
2376.0,2014,10.0,2.0
2376.0,2015,7.0,1.0
2376.0,2017,7.0,2.0
2376.0,2018,10.0,1.0
2376.0,2019,10.0,2.0
2377.0,2015,20.0,2.0
2391.0,2010,15.0,2.0
2394.0,2010,7.0,7.0
2401.0,2010,10.0,5.0
2451.0,2019,4.0,1.0
2462.0,2015,14.0,2.0
2475.0,2013,7.0,4.0
2475.0,2015,5.0,2.0
2475.0,2016,10.0,3.0
2475.0,2017,5.0,5.0
2475.0,2018,10.0,2.0
2475.0,2019,5.0,3.0
2495.0,2010,5.0,2.0
2500.0,2015,20.0,5.0
2505.0,2010,10.0,4.0
2507.0,2011,14.0,20.0
2508.0,2017,10.0,2.0
2511.0,2012,28.0,7.0
2511.0,2013,23.0,3.0
2513.0,2010,7.0,30.0
2513.0,2011,9.0,20.0
2514.0,2019,2.0,1.0
2529.0,2010,10.0,4.0
2546.0,2010,5.0,3.0
2547.0,2010,10.0,5.0
2547.0,2011,15.0,1.0
2557.0,2010,10.0,20.0
2576.0,2012,7.0,1.0
2582.0,2011,3.0,4.0
2585.0,2019,3.0,1.0
2586.0,2012,5.0,1.0
2586.0,2014,10.0,24.0
2594.0,2011,10.0,1.0
2615.0,2011,14.0,6.0
2615.0,2014,14.0,2.0
2615.0,2015,10.0,1.0
2637.0,2010,10.0,1.0
2637.0,2012,10.0,2.0
2637.0,2013,10.0,2.0
2637.0,2014,4.0,2.0
2637.0,2015,4.0,2.0
2637.0,2016,4.0,3.0
2637.0,2017,5.0,1.0
2637.0,2018,4.0,1.0
2637.0,2019,6.0,1.0
2640.0,2010,7.0,5.0
2648.0,2010,10.0,5.0
2649.0,2014,2.0,1.0
2649.0,2015,3.0,2.0
2649.0,2016,1.0,1.0
2649.0,2017,2.0,2.0
2650.0,2011,3.0,3.0
2656.0,2013,1.0,3.0
2656.0,2016,2.0,2.0
2656.0,2018,7.0,5.0
2657.0,2010,10.0,3.0
2657.0,2011,20.0,10.0
2661.0,2011,10.0,1.0
2661.0,2014,20.0,1.0
2661.0,2015,10.0,1.0
2671.0,2018,15.0,2.0
2681.0,2010,2.0,2.0
2687.0,2012,5.0,3.0
2689.0,2017,5.0,1.0
2690.0,2016,7.0,1.0
2698.0,2018,10.0,1.0
2708.0,2013,1.0,1.0
2732.0,2011,7.0,3.0
2734.0,2010,12.0,5.0
2734.0,2011,14.0,5.0
2735.0,2011,7.0,5.0
2735.0,2012,7.0,7.0
2744.0,2013,3.0,1.0
2744.0,2014,4.0,3.0
2744.0,2017,4.0,1.0
2783.0,2014,7.0,10.0
2797.0,2015,10.0,1.0
2833.0,2011,1.0,10.0
2862.0,2013,12.0,3.0
2862.0,2014,10.0,2.0
2862.0,2015,8.0,1.0
2913.0,2012,4.0,1.0
2914.0,2011,2.0,5.0
2914.0,2012,4.0,1.0
2937.0,2015,10.0,20.0
2950.0,2010,7.0,7.0
2950.0,2013,5.0,2.0
2979.0,2011,1.0,1.0
3070.0,2013,7.0,2.0
3070.0,2014,11.0,12.0
3109.0,2011,3.0,2.0
3121.0,2013,2.0,3.0
3128.0,2010,10.0,2.0
3195.0,2016,7.0,4.0
3195.0,2017,7.0,5.0
3200.0,2012,20.0,3.0
3200.0,2016,7.0,2.0
3200.0,2018,7.0,3.0
3210.0,2012,3.0,1.0
3210.0,2014,3.0,3.0
3210.0,2016,10.0,20.0
3216.0,2011,15.0,40.0
3216.0,2012,1.0,2.0
3231.0,2011,20.0,10.0
3231.0,2013,5.0,2.0
3231.0,2014,10.0,1.0
3231.0,2015,3.0,1.0
3231.0,2018,5.0,2.0
3231.0,2019,10.0,2.0
3246.0,2012,20.0,4.0
3247.0,2011,20.0,20.0
3247.0,2014,7.0,1.0
3247.0,2015,14.0,3.0
3247.0,2018,20.0,10.0
3251.0,2012,10.0,1.0
3254.0,2017,1.0,6.0
3254.0,2018,1.0,10.0
3263.0,2012,7.0,2.0
3263.0,2014,7.0,1.0
3263.0,2015,4.0,2.0
3263.0,2019,10.0,1.0
3275.0,2013,20.0,2.0
3275.0,2014,21.0,30.0
3331.0,2016,5.0,1.0
3428.0,2015,8.0,2.0
3439.0,2019,25.0,1.0
3453.0,2011,15.0,6.0
3453.0,2012,7.0,30.0
3453.0,2015,5.0,2.0
3453.0,2019,20.0,2.0
3454.0,2011,4.0,40.0
3461.0,2015,7.0,1.0
3476.0,2016,2.0,6.0
3502.0,2010,15.0,1.0
3540.0,2012,7.0,7.0
3549.0,2019,10.0,1.0
3562.0,2011,7.0,1.0
3631.0,2010,4.0,5.0
3631.0,2011,3.0,3.0
3631.0,2012,3.0,5.0
3631.0,2016,8.0,3.0
3631.0,2018,6.0,2.0
3637.0,2011,7.0,1.0
3637.0,2012,20.0,1.0
3639.0,2010,20.0,10.0
3639.0,2011,10.0,3.0
3639.0,2013,10.0,3.0
3640.0,2010,7.0,3.0
3640.0,2012,7.0,3.0
3640.0,2015,14.0,3.0
3663.0,2017,10.0,6.0
3686.0,2011,7.0,2.0
3701.0,2011,20.0,5.0
3701.0,2012,15.0,3.0
3724.0,2010,10.0,3.0
3768.0,2013,5.0,1.0
3773.0,2012,20.0,2.0
3773.0,2013,10.0,10.0
3778.0,2013,7.0,2.0
3847.0,2012,7.0,4.0
3847.0,2013,2.0,3.0
3847.0,2014,7.0,10.0
3847.0,2016,7.0,8.0
3857.0,2018,7.0,2.0
3859.0,2016,7.0,7.0
3862.0,2018,10.0,1.0
3863.0,2013,7.0,1.0
3867.0,2016,10.0,5.0
3876.0,2010,21.0,2.0
3910.0,2019,10.0,1.0
3953.0,2010,14.0,3.0
3953.0,2013,3.0,4.0
3968.0,2016,2.0,1.0
3968.0,2017,3.0,2.0
3977.0,2010,9.0,3.0
3984.0,2015,8.0,2.0
3989.0,2015,7.0,10.0
3991.0,2013,10.0,1.0
3991.0,2014,14.0,10.0
3999.0,2013,2.0,2.0
3999.0,2014,10.0,3.0
4048.0,2010,4.0,1.0
4056.0,2013,5.0,4.0
4078.0,2012,7.0,10.0
4087.0,2017,5.0,2.0
4104.0,2016,13.0,20.0
4106.0,2010,10.0,2.0
4117.0,2013,14.0,5.0
4117.0,2014,10.0,2.0
4117.0,2016,10.0,1.0
4117.0,2017,10.0,2.0
4126.0,2013,20.0,3.0
4126.0,2014,10.0,5.0
4151.0,2018,6.0,1.0
4151.0,2019,8.0,2.0
4158.0,2012,5.0,2.0
4161.0,2013,10.0,3.0
4163.0,2018,3.0,2.0
4171.0,2016,25.0,1.0
4393.0,2015,7.0,1.0
4477.0,2015,14.0,1.0
4522.0,2015,7.0,2.0
5001.0,2011,77.0,59.0
5001.0,2012,10.0,1.0
5001.0,2013,32.0,13.0
5001.0,2014,19.0,2.0
5001.0,2015,17.0,32.0
5001.0,2016,13.0,2.0
5001.0,2017,5.0,1.0
5002.0,2011,55.0,54.0
5002.0,2012,52.0,37.0
5002.0,2013,7.0,2.0
5002.0,2014,29.0,4.0
5002.0,2015,33.0,25.0
5002.0,2016,19.0,5.0
5002.0,2017,21.0,9.0
5002.0,2018,10.0,1.0
5002.0,2019,22.0,5.0
5003.0,2011,44.0,35.0
5003.0,2012,17.0,31.0
5003.0,2013,33.0,39.0
5003.0,2014,10.0,1.0
5003.0,2015,5.0,2.0
5003.0,2016,20.0,5.0
5004.0,2011,59.0,88.0
5004.0,2012,29.0,53.0
5004.0,2013,63.0,114.0
5004.0,2014,22.0,22.0
5004.0,2015,7.0,3.0
5004.0,2016,14.0,1.0
5004.0,2018,10.0,3.0
5004.0,2019,4.0,1.0
5005.0,2011,35.0,15.0
5005.0,2012,42.0,8.0
5005.0,2013,29.0,15.0
5005.0,2014,7.0,2.0
5005.0,2015,5.0,1.0
5005.0,2017,7.0,5.0
5006.0,2011,7.0,10.0
5006.0,2012,7.0,5.0
5006.0,2013,28.0,13.0
5006.0,2014,15.0,4.0
5006.0,2015,31.0,13.0
5006.0,2016,22.0,32.0
5006.0,2017,14.0,4.0
5006.0,2018,10.0,1.0
5007.0,2011,18.0,50.0
5007.0,2012,18.0,12.0
5007.0,2013,29.0,43.0
5007.0,2014,7.0,1.0
5007.0,2015,21.0,41.0
5007.0,2017,7.0,3.0
5008.0,2011,10.0,11.0
5008.0,2012,26.0,4.0
5008.0,2013,4.0,1.0
5008.0,2014,12.0,3.0
5008.0,2015,20.0,20.0
5008.0,2017,5.0,2.0
5008.0,2018,5.0,1.0
5009.0,2011,4.0,1.0
5009.0,2012,31.0,74.0
5009.0,2013,54.0,81.0
5009.0,2014,19.0,5.0
5009.0,2015,14.0,3.0
5009.0,2016,11.0,2.0
5009.0,2017,7.0,2.0
5009.0,2018,7.0,3.0
5010.0,2012,27.0,76.0
5010.0,2013,5.0,10.0
5010.0,2015,33.0,25.0
5010.0,2016,41.0,46.0
5010.0,2017,35.0,11.0
5010.0,2018,35.0,8.0
5010.0,2019,24.0,5.0
5011.0,2012,14.0,10.0
5011.0,2017,15.0,4.0
5011.0,2018,2.0,2.0
5011.0,2019,20.0,4.0
5012.0,2013,10.0,2.0
5012.0,2014,21.0,51.0
5012.0,2015,16.0,3.0
5012.0,2016,7.0,50.0
5012.0,2017,13.0,4.0
5012.0,2018,7.0,3.0
5012.0,2019,3.0,5.0
5013.0,2014,7.0,10.0
5013.0,2015,11.0,22.0
5013.0,2016,25.0,8.0
5013.0,2017,18.0,4.0
5014.0,2013,10.0,1.0
5014.0,2014,42.0,27.0
5014.0,2015,7.0,2.0
5014.0,2016,20.0,1.0
5014.0,2019,14.0,3.0
5015.0,2012,7.0,3.0
5015.0,2013,10.0,1.0
5015.0,2014,10.0,30.0
5015.0,2015,13.0,31.0
5015.0,2018,10.0,3.0
5016.0,2012,2.0,2.0
5016.0,2013,14.0,3.0
5016.0,2015,8.0,3.0
5016.0,2016,18.0,35.0
5016.0,2017,6.0,3.0
5016.0,2018,2.0,2.0
5016.0,2019,13.0,4.0
5017.0,2017,8.0,5.0
5017.0,2018,18.0,4.0
5017.0,2019,10.0,4.0
5018.0,2011,14.0,2.0
5018.0,2012,19.0,21.0
5018.0,2013,15.0,1.0
5018.0,2014,21.0,3.0
5018.0,2015,22.0,1.0
5018.0,2016,34.0,11.0
5018.0,2017,21.0,7.0
5018.0,2018,21.0,1.0
5018.0,2019,7.0,2.0
5019.0,2015,2.0,1.0
5019.0,2016,3.0,1.0
5019.0,2017,8.0,2.0
5019.0,2018,3.0,1.0
5019.0,2019,3.0,2.0
5020.0,2014,20.0,24.0
5020.0,2015,10.0,12.0
5020.0,2016,11.0,22.0
5020.0,2017,20.0,1.0
5020.0,2018,10.0,2.0
5020.0,2019,10.0,1.0
5021.0,2014,14.0,3.0
5021.0,2016,10.0,22.0
5021.0,2017,11.0,2.0
5021.0,2018,15.0,2.0
5021.0,2019,13.0,5.0
5022.0,2013,10.0,4.0
5022.0,2015,5.0,1.0
5022.0,2017,11.0,9.0
5022.0,2018,3.0,2.0
5023.0,2016,10.0,3.0
5023.0,2017,5.0,1.0
5023.0,2019,10.0,4.0
5024.0,2016,19.0,7.0
5024.0,2017,2.0,1.0
5024.0,2018,9.0,5.0
5026.0,2017,4.0,4.0
5027.0,2016,10.0,2.0
5027.0,2017,14.0,3.0
5028.0,2015,10.0,12.0
5028.0,2017,5.0,2.0
5029.0,2014,3.0,1.0
5029.0,2017,11.0,2.0
5030.0,2018,3.0,1.0
5031.0,2014,3.0,2.0
5033.0,2014,7.0,4.0
5033.0,2017,2.0,10.0
5034.0,2016,4.0,10.0
5034.0,2017,9.0,3.0
5035.0,2013,1.0,1.0
5035.0,2014,5.0,1.0
5036.0,2015,3.0,2.0
5036.0,2016,4.0,2.0
5036.0,2017,7.0,2.0
5037.0,2016,10.0,20.0
5037.0,2017,2.0,1.0
5037.0,2018,2.0,1.0
5038.0,2016,6.0,12.0
5040.0,2017,14.0,1.0
5041.0,2013,10.0,1.0
5041.0,2014,20.0,1.0
5042.0,2016,10.0,2.0
5044.0,2016,10.0,2.0
5044.0,2018,10.0,5.0
5046.0,2016,12.0,70.0
5047.0,2016,7.0,10.0
5049.0,2017,7.0,2.0
5049.0,2018,12.0,1.0
5049.0,2019,7.0,1.0
5051.0,2017,14.0,3.0
5057.0,2018,33.0,5.0
5058.0,2015,12.0,1.0
5058.0,2017,2.0,1.0
5060.0,2017,4.0,2.0
5060.0,2018,5.0,2.0
5060.0,2019,10.0,3.0
5061.0,2018,2.0,1.0
5065.0,2018,2.0,2.0
5076.0,2018,7.0,2.0
5080.0,2018,10.0,1.0
5085.0,2017,2.0,1.0
5100.0,2012,3.0,1.0
5101.0,2010,5.0,1.0
5143.0,2017,7.0,10.0
5174.0,2015,7.0,2.0
5232.0,2011,10.0,50.0
5232.0,2012,9.0,7.0
5232.0,2019,10.0,4.0
5243.0,2010,7.0,4.0
5272.0,2010,7.0,3.0
5272.0,2011,7.0,5.0
5288.0,2016,7.0,8.0
5288.0,2018,2.0,2.0
5300.0,2017,10.0,2.0
5300.0,2018,7.0,3.0
5330.0,2011,3.0,3.0
5348.0,2013,10.0,1.0
5359.0,2011,15.0,5.0
5388.0,2011,7.0,1.0
5518.0,2011,5.0,20.0
5518.0,2012,7.0,40.0
5518.0,2013,4.0,20.0
5518.0,2014,5.0,40.0
5530.0,2011,28.0,2.0
5536.0,2012,19.0,50.0
5544.0,2016,2.0,20.0
5562.0,2012,7.0,10.0
5562.0,2013,10.0,20.0
5562.0,2014,7.0,20.0
5562.0,2016,7.0,20.0
5562.0,2017,7.0,1.0
5562.0,2018,7.0,1.0
5728.0,2019,5.0,1.0
5736.0,2015,4.0,1.0
5745.0,2011,10.0,40.0
5745.0,2013,4.0,2.0
5745.0,2015,3.0,2.0
5745.0,2016,7.0,4.0
5745.0,2017,5.0,1.0
5751.0,2015,20.0,2.0
5752.0,2010,4.0,2.0
5753.0,2010,10.0,1.0
5757.0,2010,6.0,2.0
5759.0,2011,5.0,30.0
5759.0,2012,10.0,2.0
5761.0,2011,3.0,1.0
5761.0,2015,7.0,2.0
5788.0,2010,6.0,2.0
5808.0,2010,7.0,1.0
5808.0,2013,10.0,10.0
5808.0,2014,10.0,20.0
5808.0,2015,7.0,30.0
5808.0,2018,7.0,2.0
5808.0,2019,10.0,2.0
5809.0,2013,7.0,10.0
5813.0,2010,7.0,3.0
5813.0,2011,7.0,2.0
5825.0,2016,7.0,20.0
5825.0,2017,10.0,1.0
5825.0,2019,10.0,1.0
5826.0,2018,5.0,1.0
5831.0,2015,7.0,4.0
5831.0,2016,5.0,4.0
5838.0,2013,20.0,20.0
5838.0,2016,20.0,2.0
5862.0,2015,15.0,10.0
5862.0,2016,15.0,2.0
5862.0,2018,15.0,1.0
5882.0,2013,7.0,20.0
5882.0,2017,10.0,1.0
5882.0,2019,7.0,1.0
5902.0,2014,4.0,10.0
5902.0,2015,5.0,20.0
5902.0,2016,10.0,10.0
5902.0,2017,10.0,2.0
5902.0,2018,5.0,1.0
5902.0,2019,10.0,2.0
5944.0,2012,7.0,20.0
5973.0,2011,2.0,1.0
5985.0,2015,5.0,2.0
5987.0,2018,12.0,2.0
5987.0,2019,20.0,2.0
5993.0,2011,15.0,10.0
5993.0,2015,14.0,20.0
5995.0,2014,7.0,3.0
5995.0,2015,3.0,10.0
5995.0,2016,5.0,10.0
6001.0,2011,24.0,14.0
6001.0,2012,4.0,1.0
6001.0,2013,31.0,13.0
6001.0,2014,44.0,3.0
6001.0,2015,21.0,5.0
6001.0,2019,4.0,2.0
6002.0,2011,18.0,4.0
6002.0,2012,7.0,20.0
6002.0,2016,2.0,1.0
6002.0,2017,3.0,3.0
6003.0,2011,8.0,30.0
6003.0,2012,18.0,21.0
6003.0,2014,10.0,1.0
6003.0,2017,10.0,2.0
6003.0,2019,10.0,2.0
6004.0,2012,3.0,1.0
6004.0,2014,10.0,2.0
6004.0,2016,10.0,3.0
6004.0,2017,14.0,7.0
6004.0,2018,10.0,3.0
6004.0,2019,7.0,5.0
6005.0,2013,16.0,4.0
6005.0,2014,7.0,1.0
6005.0,2015,10.0,1.0
6005.0,2016,10.0,3.0
6006.0,2013,2.0,2.0
6006.0,2015,4.0,1.0
6006.0,2016,7.0,2.0
6006.0,2017,17.0,3.0
6006.0,2018,14.0,4.0
6006.0,2019,7.0,2.0
6007.0,2015,5.0,1.0
6008.0,2011,10.0,10.0
6008.0,2019,7.0,1.0
6009.0,2013,10.0,12.0
6009.0,2014,11.0,12.0
6009.0,2017,4.0,2.0
6010.0,2012,7.0,20.0
6010.0,2013,10.0,2.0
6010.0,2014,10.0,2.0
6010.0,2015,10.0,20.0
6011.0,2013,10.0,10.0
6011.0,2014,5.0,1.0
6011.0,2015,10.0,10.0
6011.0,2016,14.0,10.0
6011.0,2018,7.0,1.0
6011.0,2019,12.0,2.0
6012.0,2011,14.0,2.0
6012.0,2015,4.0,2.0
6012.0,2016,5.0,3.0
6012.0,2019,10.0,1.0
6013.0,2011,2.0,1.0
6013.0,2012,3.0,2.0
6013.0,2013,2.0,1.0
6013.0,2014,4.0,2.0
6013.0,2015,10.0,1.0
6013.0,2017,7.0,2.0
6013.0,2018,12.0,4.0
6014.0,2014,1.0,1.0
6014.0,2019,1.0,1.0
6015.0,2012,7.0,2.0
6015.0,2014,1.0,10.0
6015.0,2016,10.0,2.0
6015.0,2018,10.0,2.0
6016.0,2014,10.0,1.0
6016.0,2018,2.0,1.0
6017.0,2016,9.0,11.0
6017.0,2018,1.0,1.0
6018.0,2016,7.0,30.0
6018.0,2017,3.0,2.0
6019.0,2018,3.0,2.0
6020.0,2018,9.0,5.0
6023.0,2017,3.0,1.0
6023.0,2019,3.0,1.0
6024.0,2013,4.0,30.0
6024.0,2017,4.0,2.0
6027.0,2014,2.0,3.0
6027.0,2016,10.0,2.0
6028.0,2015,7.0,2.0
6029.0,2016,7.0,1.0
6029.0,2018,6.0,1.0
6032.0,2019,30.0,1.0
6034.0,2018,5.0,2.0
6034.0,2019,5.0,1.0
6036.0,2018,4.0,1.0
6038.0,2015,1.0,40.0
6039.0,2018,12.0,1.0
6040.0,2013,6.0,1.0
6040.0,2018,2.0,1.0
6041.0,2019,7.0,1.0
6047.0,2018,9.0,2.0
6048.0,2017,7.0,2.0
6052.0,2017,4.0,2.0
6052.0,2018,5.0,1.0
6055.0,2018,14.0,1.0
6055.0,2019,7.0,3.0
6060.0,2017,2.0,1.0
6072.0,2018,2.0,2.0
6079.0,2018,5.0,1.0
6101.0,2017,4.0,2.0
6148.0,2017,4.0,1.0
6149.0,2010,12.0,2.0
6149.0,2011,13.0,10.0
6170.0,2018,7.0,3.0
6272.0,2018,3.0,2.0
6318.0,2015,21.0,14.0
6318.0,2016,8.0,3.0
6375.0,2016,21.0,7.0
6390.0,2013,2.0,2.0
6390.0,2014,4.0,20.0
6390.0,2015,4.0,2.0
6390.0,2018,7.0,2.0
6390.0,2019,4.0,2.0
6399.0,2015,40.0,1.0
6399.0,2019,10.0,1.0
6418.0,2016,1.0,1.0
6431.0,2011,10.0,20.0
6433.0,2013,2.0,2.0
6433.0,2015,2.0,2.0
6433.0,2017,20.0,3.0
6446.0,2012,20.0,3.0
7502.0,2012,6.0,4.0
7502.0,2013,10.0,2.0
7505.0,2012,20.0,2.0
7509.0,2019,4.0,1.0
7911.0,2011,8.0,3.0
7911.0,2012,7.0,3.0
7911.0,2013,4.0,1.0
7911.0,2016,5.0,2.0
7911.0,2018,2.0,2.0
7912.0,2015,10.0,2.0
7912.0,2016,6.0,3.0
8038.0,2014,3.0,5.0
8042.0,2011,7.0,20.0
8095.0,2013,20.0,1.0
8097.0,2016,10.0,1.0
8098.0,2011,10.0,20.0
8111.0,2016,2.0,12.0
8130.0,2018,7.0,1.0
8172.0,2011,10.0,4.0
8289.0,2019,2.0,1.0
8413.0,2014,2.0,3.0
8413.0,2018,20.0,2.0
8425.0,2012,5.0,10.0
9031.0,2016,3.0,2.0
9031.0,2017,3.0,7.0
9031.0,2018,3.0,3.0
9031.0,2019,3.0,3.0
9502.0,2016,1.0,2.0
9506.0,2018,10.0,1.0
9510.0,2011,20.0,20.0
9514.0,2012,20.0,2.0
9515.0,2016,4.0,1.0
9519.0,2012,7.0,1.0
9520.0,2014,8.0,1.0
9520.0,2015,7.0,1.0
9535.0,2016,5.0,30.0
9547.0,2018,7.0,2.0
9579.0,2017,3.0,2.0
9580.0,2019,1.0,2.0
9589.0,2018,3.0,1.0
10873.0,2016,6.0,2.0
10873.0,2019,2.0,1.0
11063.0,2018,3.0,1.0
11710.0,2017,5.0,1.0
12117.0,2016,1.0,10.0
12937.0,2016,15.0,10.0
13070.0,2016,11.0,3.0
13070.0,2019,6.0,1.0
13961.0,2016,5.0,2.0
15427.0,2018,7.0,2.0
16133.0,2018,12.0,2.0
16197.0,2018,15.0,1.0
16366.0,2018,5.0,1.0
16366.0,2019,5.0,1.0
16392.0,2018,17.0,1.0
16465.0,2018,10.0,2.0
16465.0,2019,10.0,1.0
16752.0,2018,14.0,1.0
23965.0,2018,3.0,3.0
23984.0,2016,10.0,20.0
23984.0,2017,7.0,2.0
23984.0,2018,7.0,1.0
23989.0,2016,10.0,20.0
23989.0,2017,7.0,7.0
23989.0,2018,7.0,1.0
24150.0,2019,10.0,2.0
24228.0,2016,3.0,3.0
24393.0,2016,7.0,3.0
24393.0,2018,7.0,3.0
24440.0,2018,15.0,3.0
24440.0,2019,20.0,3.0
24497.0,2018,15.0,10.0
24522.0,2018,10.0,2.0
50004.0,2018,10.0,1.0
90001.0,2019,14.0,1.0
90019.0,2019,18.0,1.0
